,name,link,company,salary_min,salary_max,currency,source
551,Ведущий системный администратор,https://korolev.hh.ru/vacancy/37005505?query=python, First_Line,NaN,NaN,NaN,hh.ru
552,Senior Algorithm Researcher,https://korolev.hh.ru/vacancy/37050050?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
553,Data Science Product Manager (Demand Planning and Inventory Management),https://korolev.hh.ru/vacancy/36589132?query=python," FOZZY GROUP, Корпорация",NaN,NaN,NaN,hh.ru
554,Аналитик отдела маркетинга и продаж,https://korolev.hh.ru/vacancy/36881264?query=python,ООО Вокхард Био «Р»,NaN,NaN,NaN,hh.ru
555,"Quality assurance engineer (Cyprus, Limassol)",https://korolev.hh.ru/vacancy/36782252?query=python, Exness,NaN,NaN,NaN,hh.ru
556,Automation Software Engineer (DevOps),https://korolev.hh.ru/vacancy/36864960?query=python, COMTEK Inc.,NaN,NaN,NaN,hh.ru
557,Продуктовый Аналитик / Product Analyst,https://korolev.hh.ru/vacancy/36864553?query=python,ООО Софтвайс,100000,NaN,руб.,hh.ru
558,Quality Assurance Engineer,https://korolev.hh.ru/vacancy/37030352?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
559,"QA Automation Lead (C#/Python, AWS, $)",https://korolev.hh.ru/vacancy/36818778?query=python,ООО Представительство компании Altium Europe GMBH,NaN,NaN,NaN,hh.ru
560,Application Security Expert,https://korolev.hh.ru/vacancy/36843727?query=python, Метинвест Холдинг,NaN,NaN,NaN,hh.ru
561,"Gameplay/Client Side Programmer (C++, Python)",https://korolev.hh.ru/vacancy/34380757?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
562,Специалист по тестированию / QA Specialist,https://korolev.hh.ru/vacancy/37031959?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
563,Marketing Analyst,https://korolev.hh.ru/vacancy/36231758?query=python,ООО G5 Entertainment AB,NaN,NaN,NaN,hh.ru
564,Marketing Analyst,https://korolev.hh.ru/vacancy/36231774?query=python,ООО G5 Entertainment AB,NaN,NaN,NaN,hh.ru
565,Senior Android Developer (C#),https://korolev.hh.ru/vacancy/36867799?query=python, ПО Арочные технологии,,,,hh.ru
566,DevOps Engineer,https://korolev.hh.ru/vacancy/37026983?query=python,ООО Амбреллио,NaN,NaN,NaN,hh.ru
567,Application security engineer,https://korolev.hh.ru/vacancy/36661959?query=python,ООО Амбреллио,NaN,NaN,NaN,hh.ru
568,Quality Assurance Engineer,https://korolev.hh.ru/vacancy/36998027?query=python, Thingfarms,1000,2500,USD,hh.ru
569,Архитектор ICT,https://korolev.hh.ru/vacancy/36724970?query=python,ИП Winged IT,NaN,3000,USD,hh.ru
570,Программист в среде BIM,https://korolev.hh.ru/vacancy/37000729?query=python,ООО Проектное бюро R1,,,,hh.ru
571,Spice Simulator – Signal Integrity Engineer,https://korolev.hh.ru/vacancy/37030232?query=python," Silvaco, Inc",NaN,NaN,NaN,hh.ru
572,Developer (DWH),https://korolev.hh.ru/vacancy/36950032?query=python, IDS Borjomi Ukraine,NaN,NaN,NaN,hh.ru
573,DevOps Engineer (Internet Banking),https://korolev.hh.ru/vacancy/36786566?query=python, Райффайзен Банк Аваль,NaN,NaN,NaN,hh.ru
574,Инженер по тестированию backend/ QA-инженер backend,https://korolev.hh.ru/vacancy/36776753?query=python,ПАО НИС,NaN,NaN,NaN,hh.ru
575,Риск-менеджер,https://korolev.hh.ru/vacancy/37027753?query=python,ООО Лендсбэй,100000,140000,руб.,hh.ru
576,Illumos kernel developer / ZFS developer,https://korolev.hh.ru/vacancy/36819882?query=python,ООО Арго Технолоджи Ист,NaN,NaN,NaN,hh.ru
577,Программист инструментария / Game Tools Developer,https://korolev.hh.ru/vacancy/37043881?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
578,Senior/Lead Java Software Engineer,https://korolev.hh.ru/vacancy/36708429?query=python,ООО IDT Technologies,NaN,NaN,NaN,hh.ru
579,Algorithm developer for remote sensing applications,https://korolev.hh.ru/vacancy/37031694?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
580,DilOS userland developer,https://korolev.hh.ru/vacancy/36819888?query=python,ООО Арго Технолоджи Ист,NaN,NaN,NaN,hh.ru
581,NLP Team Leader (PHD),https://korolev.hh.ru/vacancy/37037088?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
582,DevOps Engineer (Middle / Senior),https://korolev.hh.ru/vacancy/36795411?query=python, FreySoft,NaN,NaN,NaN,hh.ru
583,Senior Frontend Developer (React),https://korolev.hh.ru/vacancy/34901003?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
584,Аналитик данных,https://korolev.hh.ru/vacancy/35902250?query=python, Европлан,NaN,NaN,NaN,hh.ru
585,Malware Analyst for Imunify Security,https://korolev.hh.ru/vacancy/36941415?query=python, Cloud Linux,NaN,NaN,NaN,hh.ru
586,"Розробник BI (SAS basis & programming, SAS MA, RTM, EVAM)",https://korolev.hh.ru/vacancy/36814997?query=python, Vodafone Украина,NaN,NaN,NaN,hh.ru
587,Тестировщик (начинающий специалист),https://korolev.hh.ru/vacancy/37025063?query=python, Noorsoft,NaN,NaN,NaN,hh.ru
588,Senior C/Go Developer,https://korolev.hh.ru/vacancy/36427328?query=python, Badoo,NaN,NaN,NaN,hh.ru
589,Digital Manager,https://korolev.hh.ru/vacancy/37023833?query=python,АО РН Банк,NaN,NaN,NaN,hh.ru
590,Senior/Lead UX/UI Designer ‎(new product),https://korolev.hh.ru/vacancy/36740959?query=python," Wargaming, Minsk (Game Stream)",NaN,NaN,NaN,hh.ru
591,IOS Developer,https://korolev.hh.ru/vacancy/36871869?query=python,ООО Сампад,NaN,NaN,NaN,hh.ru
592,DevOps Engineer,https://korolev.hh.ru/vacancy/36919132?query=python, Big Data Solutions,NaN,NaN,NaN,hh.ru
593,IT руководитель команды (направление Data Science),https://korolev.hh.ru/vacancy/33975505?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
594,DevOps (системный инженер),https://korolev.hh.ru/vacancy/36760528?query=python,ООО Очень Интересно,NaN,NaN,NaN,hh.ru
595,Аналитик,https://korolev.hh.ru/vacancy/36849850?query=python, Broniboy,NaN,NaN,NaN,hh.ru
596,Инженер технической поддержки,https://korolev.hh.ru/vacancy/36814029?query=python, Netris,NaN,NaN,NaN,hh.ru
597,Senior/Lead UX/UI Designer ‎(new product),https://korolev.hh.ru/vacancy/36741084?query=python," Wargaming, Minsk (Game Stream)",NaN,NaN,NaN,hh.ru
598,DevOps,https://korolev.hh.ru/vacancy/36678130?query=python,ООО Интелико Системс,NaN,NaN,NaN,hh.ru
599,DevOps Engineer,https://korolev.hh.ru/vacancy/36663678?query=python, Exness,NaN,NaN,NaN,hh.ru
600,3D аниматор,https://korolev.hh.ru/vacancy/36860437?query=python, RJ Games,NaN,NaN,NaN,hh.ru
601,Senior DevOps (Azure) Engineer (IoT platform),https://korolev.hh.ru/vacancy/36562737?query=python, DataArt,NaN,NaN,NaN,hh.ru
602,Senior/Lead UX/UI Designer ‎(new product),https://korolev.hh.ru/vacancy/36740920?query=python," Wargaming, Minsk (Game Stream)",NaN,NaN,NaN,hh.ru
603,Разработчик-исследователь Wi-Fi и 5G (научный сотрудник),https://korolev.hh.ru/vacancy/36866115?query=python," ИППИ (Институт проблем передачи информации), РАН",NaN,NaN,NaN,hh.ru
604,"Преподаватель компьютерных IT курсов, программирования, информатики",https://korolev.hh.ru/vacancy/35869268?query=python, ЧУ ДО Московская школа программистов,NaN,100000,руб.,hh.ru
605,C# разработчик приложения для автоматизации обработки деталей на лазерных станках,https://korolev.hh.ru/vacancy/37016619?query=python,ЗАО Ледас,,,,hh.ru
606,Gameplay Programmer (UE4),https://korolev.hh.ru/vacancy/33541468?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
607,Инженер-программист (разработчик),https://korolev.hh.ru/vacancy/36997643?query=python, АктивТестГруп,NaN,NaN,NaN,hh.ru
608,Начальник отдела аналитики данных (Data scientist),https://korolev.hh.ru/vacancy/37021558?query=python, АЛЬФА-БАНК,NaN,NaN,NaN,hh.ru
609,Системный администратор Linux,https://korolev.hh.ru/vacancy/23414881?query=python,"ООО Яндекс.Деньги, НКО",NaN,NaN,NaN,hh.ru
610,Middle QA Engineer,https://korolev.hh.ru/vacancy/36276697?query=python,ООО СКБ ЛАБ,NaN,NaN,NaN,hh.ru
611,Инженер QA/инженер программист в отдел обеспечения качества,https://korolev.hh.ru/vacancy/35959214?query=python, UserGate,,,,hh.ru
612,Middle/Senior Ruby on Rails Developer,https://korolev.hh.ru/vacancy/36955219?query=python,ИП Никулина Н.И.,NaN,NaN,NaN,hh.ru
613,"Full Stack Developer, GeForce NOW - Software",https://korolev.hh.ru/vacancy/36878962?query=python, NVIDIA,NaN,NaN,NaN,hh.ru
614,Senior data scientist (anti-fraud),https://korolev.hh.ru/vacancy/37008731?query=python, inDriver,NaN,NaN,NaN,hh.ru
615,Senior image enhancement algorithm researcher,https://korolev.hh.ru/vacancy/37037798?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
616,"Infrastructure Software Engineer (C#, Python or PHP) - GeForce NOW",https://korolev.hh.ru/vacancy/36922487?query=python, NVIDIA,NaN,NaN,NaN,hh.ru
617,Middle/Senior Data Analyst,https://korolev.hh.ru/vacancy/27363367?query=python,ООО Изибрэйн,NaN,NaN,NaN,hh.ru
618,Senior DevOps Engineer (Product Company),https://korolev.hh.ru/vacancy/36765684?query=python,ООО RQ Team (Recruitment Quality Team),NaN,NaN,NaN,hh.ru
619,Remote Senior DevOps Engineer,https://korolev.hh.ru/vacancy/36929255?query=python, Scopic Software,NaN,NaN,NaN,hh.ru
620,Программист-разработчик (Backend),https://korolev.hh.ru/vacancy/36775990?query=python, INTACT,NaN,NaN,NaN,hh.ru
621,UI Developer,https://korolev.hh.ru/vacancy/31333042?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
622,Инженер по автоматизации тестирования,https://korolev.hh.ru/vacancy/37004746?query=python,ООО Прикладные технологии,NaN,NaN,NaN,hh.ru
623,Senior Database Engineer,https://korolev.hh.ru/vacancy/33644075?query=python,ООО Изибрэйн,NaN,NaN,NaN,hh.ru
624,Системный администратор/DevOps инженер,https://korolev.hh.ru/vacancy/34677703?query=python,ООО НТ Прогресс,NaN,NaN,NaN,hh.ru
625,Тестировщик автоматизатор / QA,https://korolev.hh.ru/vacancy/37022403?query=python,ООО Айген,NaN,NaN,NaN,hh.ru
626,Senior Data Base Administator/Architect for Cassandra,https://korolev.hh.ru/vacancy/37023185?query=python, CQG,NaN,NaN,NaN,hh.ru
627,Инженер технической поддержки и сопровождения программного обеспечения,https://korolev.hh.ru/vacancy/35409086?query=python,ООО ЭВРИТЕГ,NaN,NaN,NaN,hh.ru
628,Руководитель направления Отдела CRM-кампаний розничного бизнеса,https://korolev.hh.ru/vacancy/36879445?query=python,АО Россельхозбанк,NaN,NaN,NaN,hh.ru
629,Gameplay Team Lead,https://korolev.hh.ru/vacancy/36044984?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
630,Technical Support Engineer (L2 & L3),https://korolev.hh.ru/vacancy/36996912?query=python, SupportYourApp,NaN,NaN,NaN,hh.ru
631,Gamedev Producer / Product Owner,https://korolev.hh.ru/vacancy/36857199?query=python, NEXTRP,NaN,NaN,NaN,hh.ru
632,Aspose.PSD Cloud .NET backend developer,https://korolev.hh.ru/vacancy/35659227?query=python, Aspose,NaN,NaN,NaN,hh.ru
633,Spice Simulator (Verilog-A Developer),https://korolev.hh.ru/vacancy/37030040?query=python," Silvaco, Inc",NaN,NaN,NaN,hh.ru
634,Системный администратор Linux,https://korolev.hh.ru/vacancy/36849549?query=python, Точка,NaN,NaN,NaN,hh.ru
635,DevOps engineer (Automation),https://korolev.hh.ru/vacancy/34321229?query=python," Плэйтика Бел, ИООО",NaN,NaN,NaN,hh.ru
636,Senior Full Stack Developer,https://korolev.hh.ru/vacancy/36720834?query=python,ООО Файердом Бел,NaN,NaN,NaN,hh.ru
637,ASIC Engineer,https://korolev.hh.ru/vacancy/36890010?query=python, Quantenna Communications,NaN,NaN,NaN,hh.ru
638,Сетевой архитектор,https://korolev.hh.ru/vacancy/36658639?query=python,ООО ТехАргос,NaN,NaN,NaN,hh.ru
639,Remote DevOps Engineer (Junior),https://korolev.hh.ru/vacancy/36891616?query=python, Scopic Software,NaN,NaN,NaN,hh.ru
640,Сетевой инженер,https://korolev.hh.ru/vacancy/36858291?query=python,"ООО Яндекс.Деньги, НКО",NaN,NaN,NaN,hh.ru
641,Database Application Administrator (Инженер эксплуатации/L2 Support Engineer),https://korolev.hh.ru/vacancy/37008005?query=python, GridGain Systems,NaN,NaN,NaN,hh.ru
642,"Ведущий инженер Linux (SRE, DevOps)",https://korolev.hh.ru/vacancy/35860065?query=python, Netris,NaN,NaN,NaN,hh.ru
643,Middle Ruby-developer,https://korolev.hh.ru/vacancy/36922481?query=python, Karuna,NaN,NaN,NaN,hh.ru
644,Руководитель разработки (индустриальные IoT-решения),https://korolev.hh.ru/vacancy/36987564?query=python,ООО Уника,NaN,NaN,NaN,hh.ru
645,C++ Senior Software Developer,https://korolev.hh.ru/vacancy/36778374?query=python, Teknavo,NaN,NaN,NaN,hh.ru
646,Spice Simulator (Verilog-A Developer),https://korolev.hh.ru/vacancy/37030035?query=python," Silvaco, Inc",NaN,NaN,NaN,hh.ru
647,Team leader в направление разработки продуктов,https://korolev.hh.ru/vacancy/37013717?query=python,ООО Телеком-Биржа,NaN,NaN,NaN,hh.ru
648,Software Engineer (C/C++),https://korolev.hh.ru/vacancy/36089937?query=python,ООО SimLabs,NaN,NaN,NaN,hh.ru
649,Software Development Engineer in Test,https://korolev.hh.ru/vacancy/35765953?query=python, Big Data Solutions,NaN,NaN,NaN,hh.ru
650,Product Analyst,https://korolev.hh.ru/vacancy/36432168?query=python, BP Mobile,NaN,NaN,NaN,hh.ru
651,Системный инженер,https://korolev.hh.ru/vacancy/36831183?query=python,ООО Комс,,,,hh.ru
652,Middle/Senior Product Analyst,https://korolev.hh.ru/vacancy/36762673?query=python, Авем,NaN,NaN,NaN,hh.ru
653,Cloud engineer,https://korolev.hh.ru/vacancy/36988245?query=python, VIAcode (Минск),NaN,NaN,NaN,hh.ru
654,Reverse Engineer / Вирусный аналитик / Реверc инженер,https://korolev.hh.ru/vacancy/36753903?query=python,АО АСТ,NaN,300000,руб.,hh.ru
655,Ведущий системный администратор Linux,https://korolev.hh.ru/vacancy/36890649?query=python,ООО АйТи Тех,180000,NaN,руб.,hh.ru
656,Методист курса программирования,https://korolev.hh.ru/vacancy/36807061?query=python, Island Weddings Consultants,100000,NaN,руб.,hh.ru
657,Инженер инфраструктуры (DevOps/Системный администратор),https://korolev.hh.ru/vacancy/36725826?query=python, Litota Labs,NaN,NaN,NaN,hh.ru
658,Senior / Principal researcher,https://korolev.hh.ru/vacancy/36725059?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
659,Ведущий разработчик Qt/VTK,https://korolev.hh.ru/vacancy/36812156?query=python, Фидесис,NaN,NaN,NaN,hh.ru
660,Автор-эксперт по языкам программирования/веб-разработчик,https://korolev.hh.ru/vacancy/36999453?query=python, KRK Group,NaN,NaN,NaN,hh.ru
