,name,link,company,salary_min,salary_max,currency,source
618,Инженер инфраструктуры (DevOps/Системный администратор),https://korolev.hh.ru/vacancy/36725826?query=python, Litota Labs,NaN,NaN,NaN,hh.ru
619,Software Development Engineer in Test,https://korolev.hh.ru/vacancy/35765953?query=python, Big Data Solutions,NaN,NaN,NaN,hh.ru
620,Системный инженер,https://korolev.hh.ru/vacancy/36831183?query=python,ООО Комс,,,,hh.ru
621,Senior / Principal researcher,https://korolev.hh.ru/vacancy/36725059?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
622,Backend Developer / Бэкэнд разработчик,https://korolev.hh.ru/vacancy/36796972?query=python, Really,,,,hh.ru
623,Cloud engineer,https://korolev.hh.ru/vacancy/36988245?query=python, VIAcode (Минск),NaN,NaN,NaN,hh.ru
624,Reverse Engineer / Вирусный аналитик / Реверc инженер,https://korolev.hh.ru/vacancy/36753903?query=python,АО АСТ,NaN,300000,руб.,hh.ru
625,Ведущий системный администратор Linux,https://korolev.hh.ru/vacancy/36890649?query=python,ООО АйТи Тех,180000,NaN,руб.,hh.ru
626,Методист курса программирования,https://korolev.hh.ru/vacancy/36807061?query=python, Island Weddings Consultants,100000,NaN,руб.,hh.ru
627,Ведущий разработчик Qt/VTK,https://korolev.hh.ru/vacancy/36812156?query=python, Фидесис,NaN,NaN,NaN,hh.ru
628,Автор-эксперт по языкам программирования/веб-разработчик,https://korolev.hh.ru/vacancy/36999453?query=python, KRK Group,NaN,NaN,NaN,hh.ru
629,ASP.NET Backend Developer (Senior),https://korolev.hh.ru/vacancy/36578915?query=python, Saber Interactive (Minsk),NaN,NaN,NaN,hh.ru
630,QA Lead,https://korolev.hh.ru/vacancy/36751263?query=python,ООО МАКСБИТСОЛЮШЕН,NaN,NaN,NaN,hh.ru
631,Аналитик,https://korolev.hh.ru/vacancy/36698947?query=python, Точка,NaN,NaN,NaN,hh.ru
632,IOS Developer,https://korolev.hh.ru/vacancy/32481016?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
633,Senior Data Scientist / Старший аналитик,https://korolev.hh.ru/vacancy/36777142?query=python,ООО Масл фектори,NaN,NaN,NaN,hh.ru
634,Аналитик внедрения медицинских систем,https://korolev.hh.ru/vacancy/36764884?query=python, CGM,100000,NaN,руб.,hh.ru
635,Senior Software Developer C++,https://korolev.hh.ru/vacancy/34789293?query=python, CQG,NaN,NaN,NaN,hh.ru
636,Аналитик данных,https://korolev.hh.ru/vacancy/35830955?query=python, Европлан,NaN,NaN,NaN,hh.ru
637,QA инженер (тестировщик),https://korolev.hh.ru/vacancy/36977196?query=python,ООО Очень Интересно,NaN,NaN,NaN,hh.ru
638,Senior Java Developer,https://korolev.hh.ru/vacancy/36781819?query=python, Codeminders,NaN,NaN,NaN,hh.ru
639,"Системный администратор Linux (DevOps), Зеленоград",https://korolev.hh.ru/vacancy/36515530?query=python, Латера,NaN,150000,руб.,hh.ru
640,Linux DevOps Engineer,https://korolev.hh.ru/vacancy/36771425?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
641,Middle/Senior Data Analyst (Limassol),https://korolev.hh.ru/vacancy/36848261?query=python, Easybrain,NaN,NaN,NaN,hh.ru
642,.NET Backend Developer (Senior),https://korolev.hh.ru/vacancy/37004640?query=python, Saber Interactive (Minsk),NaN,NaN,NaN,hh.ru
643,Маркетолог – руководитель/digital,https://korolev.hh.ru/vacancy/36704434?query=python, GEOMETRIUM,,,,hh.ru
644,DevOps инженер / Системный администратор,https://korolev.hh.ru/vacancy/36999245?query=python, Freemake,NaN,NaN,NaN,hh.ru
645,Тест - менеджер,https://korolev.hh.ru/vacancy/36891265?query=python, Билайн,NaN,NaN,NaN,hh.ru
646,Android Reverse Engineer,https://korolev.hh.ru/vacancy/36392171?query=python, Postuf,150000,350000,руб.,hh.ru
647,Системный администратор / IT systems administrator,https://korolev.hh.ru/vacancy/37004731?query=python,ТОО Quantum Technologies (PayBox.money),NaN,NaN,NaN,hh.ru
648,Разработчик,https://korolev.hh.ru/vacancy/36884395?query=python,ООО Volga Gas,NaN,NaN,NaN,hh.ru
649,Системный инженер/Ведущий системный инженер по ИТ,https://korolev.hh.ru/vacancy/36926634?query=python,ООО РТКлауд,NaN,NaN,NaN,hh.ru
650,DevOps engineer,https://korolev.hh.ru/vacancy/36959009?query=python, Luxoft,NaN,NaN,NaN,hh.ru
651,Digital Marketing Specialist/Data Analyst,https://korolev.hh.ru/vacancy/36750801?query=python,ООО TECHMEDIA4U,NaN,NaN,NaN,hh.ru
652,Fullstack Developer (IT-Engineer),https://korolev.hh.ru/vacancy/36813741?query=python,ООО Центр Электронных Торгов,NaN,NaN,NaN,hh.ru
653,Разработчик системного ПО (Android устройств),https://korolev.hh.ru/vacancy/36783364?query=python, ЛАЙФСТРИМ,NaN,NaN,NaN,hh.ru
654,Разработчик системного ПО (Android устройств),https://korolev.hh.ru/vacancy/36783359?query=python, ЛАЙФСТРИМ,NaN,NaN,NaN,hh.ru
655,DevOps инженер,https://korolev.hh.ru/vacancy/36750229?query=python,ООО Смарт-ком,NaN,NaN,NaN,hh.ru
656,Senior BigData Engineer (Financial Software Solutions),https://korolev.hh.ru/vacancy/36528189?query=python, DataArt,NaN,NaN,NaN,hh.ru
657,Backend Programmer (C++/ Java),https://korolev.hh.ru/vacancy/35917504?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
658,Data Analyst / Ведущий аналитик,https://korolev.hh.ru/vacancy/36648199?query=python, Incrdbl Mobile Entertainment,NaN,NaN,NaN,hh.ru
659,Data Engineer,https://korolev.hh.ru/vacancy/34269688?query=python, Plarium,NaN,NaN,NaN,hh.ru
660,Системный администратор,https://korolev.hh.ru/vacancy/36984139?query=python, Amigo,NaN,NaN,NaN,hh.ru
661,Senior/Middle C# developer,https://korolev.hh.ru/vacancy/36693735?query=python, VSEMAYKI.RU,120000,NaN,руб.,hh.ru
662,Руководитель стратегических проектов,https://korolev.hh.ru/vacancy/35838298?query=python, Билайн,NaN,NaN,NaN,hh.ru
663,Системный / бизнес-аналитик в области построения chat-bots,https://korolev.hh.ru/vacancy/36750936?query=python, ASD Technologies,100000,NaN,руб.,hh.ru
664,"Программист PHP. (Специалист по MODX CMS, frontend)",https://korolev.hh.ru/vacancy/36881744?query=python, ВЕБСЕРВИС,,,,hh.ru
665,QA Инженер по автоматизации тестирования на проект TDS Sensor,https://korolev.hh.ru/vacancy/36742232?query=python, Group-IB,NaN,NaN,NaN,hh.ru
666,Системный / бизнес-аналитик в области построения chat-bots,https://korolev.hh.ru/vacancy/36704006?query=python, ASD Technologies,100000,NaN,руб.,hh.ru
667,Системный / бизнес-аналитик в области построения chat-bots,https://korolev.hh.ru/vacancy/36704005?query=python, ASD Technologies,100000,NaN,руб.,hh.ru
668,DevOps Engineer (Cloud team),https://korolev.hh.ru/vacancy/36967284?query=python, Big Data Solutions,NaN,NaN,NaN,hh.ru
669,Программист С++ / Разработчик С++,https://korolev.hh.ru/vacancy/36701751?query=python, CQG,NaN,NaN,NaN,hh.ru
670,DevOps / Senior system administrator,https://korolev.hh.ru/vacancy/36217549?query=python,ООО Money Managing Solutions,130000,NaN,руб.,hh.ru
671,QA Инженер по автоматизации тестирования на проект TDS Huntbox,https://korolev.hh.ru/vacancy/36742228?query=python, Group-IB,NaN,NaN,NaN,hh.ru
672,Senior BigData Engineer (Financial Software Solutions),https://korolev.hh.ru/vacancy/36529088?query=python, DataArt,NaN,NaN,NaN,hh.ru
673,Старший риск-аналитик/Senior Risk Analyst (Лид направления),https://korolev.hh.ru/vacancy/36680189?query=python, BestDoctor,NaN,NaN,NaN,hh.ru
674,Senior Android Developer,https://korolev.hh.ru/vacancy/31977369?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
675,Системный администратор Linux / DevOps,https://korolev.hh.ru/vacancy/36711621?query=python,ООО Мобикон-Медиа,NaN,NaN,NaN,hh.ru
676,DevOps Engineer with Backend experience,https://korolev.hh.ru/vacancy/36742062?query=python, Architech,NaN,NaN,NaN,hh.ru
677,Android developer,https://korolev.hh.ru/vacancy/32905474?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
678,Solutions Consultant,https://korolev.hh.ru/vacancy/36988343?query=python,ООО Мэврика,NaN,NaN,NaN,hh.ru
679,DevOps Specialist (to Berlin),https://korolev.hh.ru/vacancy/36698191?query=python,ООО OSTD Labs,NaN,NaN,NaN,hh.ru
680,Технический менеджер продукта и проекта (Technical Project / Product Development Manager),https://korolev.hh.ru/vacancy/36707445?query=python, FunBox,NaN,NaN,NaN,hh.ru
681,Системный архитектор,https://korolev.hh.ru/vacancy/36796116?query=python,ООО НТЦ ИТ Роса,NaN,NaN,NaN,hh.ru
682,Аналитик отдела маркетинга и продаж,https://korolev.hh.ru/vacancy/36881264?query=python,ООО Вокхард Био «Р»,NaN,NaN,NaN,hh.ru
683,Backend Developer,https://korolev.hh.ru/vacancy/36777275?query=python,ООО Эйс Плэйс,70000,NaN,руб.,hh.ru
684,Преподаватель программирования онлайн на английском языке/Online programming tutor,https://korolev.hh.ru/vacancy/36768572?query=python, Geeklama,NaN,NaN,NaN,hh.ru
685,Маркетолог-аналитик,https://korolev.hh.ru/vacancy/36773903?query=python, United Elements,NaN,NaN,NaN,hh.ru
686,Пресейл-инженер,https://korolev.hh.ru/vacancy/36711568?query=python,ООО Перфоманс Эксперт,90000,NaN,руб.,hh.ru
687,IT Cloud Engineer,https://korolev.hh.ru/vacancy/36724470?query=python,ООО Вайрелез Лаб,NaN,NaN,NaN,hh.ru
688,Head of DevOps,https://korolev.hh.ru/vacancy/36724523?query=python,ООО Вайрелез Лаб,NaN,NaN,NaN,hh.ru
689,Программист Python,https://korolev.hh.ru/vacancy/34608956?query=python,ООО Сервионика,NaN,NaN,NaN,hh.ru
690,QA automation (Python),https://korolev.hh.ru/vacancy/37056934?query=python, IBS,NaN,NaN,NaN,hh.ru
691,Разработчик по автоматизации бизнес-процессов (Python),https://korolev.hh.ru/vacancy/37061320?query=python, ДИКСИ. Магазины,NaN,90000,руб.,hh.ru
692,Back-end Python/Django разработчик,https://korolev.hh.ru/vacancy/37058850?query=python,ООО Mind&Machine,,,,hh.ru
693,Программист Python,https://korolev.hh.ru/vacancy/34847333?query=python,ООО ФК ПУЛЬС,NaN,NaN,NaN,hh.ru
694,"Backend-разработчик (Python, Django)",https://korolev.hh.ru/vacancy/34862293?query=python,ООО Комплексные медицинские информационные системы,,,,hh.ru
695,Тестировщик,https://korolev.hh.ru/vacancy/35900508?query=python, БЦ Этажи,NaN,NaN,NaN,hh.ru
696,Backend (python) developer,https://korolev.hh.ru/vacancy/36240785?query=python,ООО АйБэа,NaN,NaN,NaN,hh.ru
697,Team Lead Python,https://korolev.hh.ru/vacancy/37061503?query=python,Нек. орг. Платформа НТИ,NaN,NaN,NaN,hh.ru
698,Разработчик на Python,https://korolev.hh.ru/vacancy/30242567?query=python,ООО Сервионика,NaN,NaN,NaN,hh.ru
699,Тестировщик ПО,https://korolev.hh.ru/vacancy/37061417?query=python,ТОО VILED GROUP,NaN,NaN,NaN,hh.ru
700,Ведущий программист Python,https://korolev.hh.ru/vacancy/34847485?query=python,ООО ФК ПУЛЬС,NaN,NaN,NaN,hh.ru
701,Ведущий программист Python,https://korolev.hh.ru/vacancy/36618179?query=python,ООО ФК ПУЛЬС,NaN,NaN,NaN,hh.ru
702,Программист Python,https://korolev.hh.ru/vacancy/37045645?query=python, Staff-UP Consulting Group,NaN,200000,руб.,hh.ru
703,Ведущий аналитик данных/BI,https://korolev.hh.ru/vacancy/36236201?query=python,АО Газпромбанк,NaN,NaN,NaN,hh.ru
704,Тестировщик,https://korolev.hh.ru/vacancy/37053209?query=python, Неофлекс,NaN,NaN,NaN,hh.ru
705,Тестировщик,https://korolev.hh.ru/vacancy/36890944?query=python, Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,NaN,NaN,NaN,hh.ru
706,Тестировщик ПО (омниканальность),https://korolev.hh.ru/vacancy/36731337?query=python, ТЕХНОСЕРВ,NaN,NaN,NaN,hh.ru
707,Программист Python,https://korolev.hh.ru/vacancy/37059244?query=python,ПАО Промсвязьбанк,NaN,NaN,NaN,hh.ru
708,Python Django разработчик,https://korolev.hh.ru/vacancy/35258570?query=python,ООО Юником,NaN,NaN,NaN,hh.ru
709,Инженер службы внедрения,https://korolev.hh.ru/vacancy/37061085?query=python,АО РТИ,NaN,NaN,NaN,hh.ru
710,Автор работ по нейросетям со знанием Python,https://korolev.hh.ru/vacancy/37060818?query=python, Homework,NaN,90000,руб.,hh.ru
711,Python - разработчик,https://korolev.hh.ru/vacancy/37043763?query=python,ООО Опендэв,NaN,NaN,NaN,hh.ru
712,Web-разработчик,https://korolev.hh.ru/vacancy/36258756?query=python,"ООО Электроника, ПСЦ",NaN,NaN,NaN,hh.ru
713,"Deep Learning Software Engineer (Computer Vision, CPU/GPU Optimization)",https://korolev.hh.ru/vacancy/37061498?query=python, Intel Corporation,NaN,NaN,NaN,hh.ru
714,Data scientist (ML модели корпоративного бизнеса),https://korolev.hh.ru/vacancy/35745166?query=python, Банк ВТБ (ПАО),NaN,NaN,NaN,hh.ru
715,Программист Python,https://korolev.hh.ru/vacancy/37044304?query=python,ООО Микрокредитная компания Микроденьги,70000,NaN,руб.,hh.ru
716,Программист Python,https://korolev.hh.ru/vacancy/37044219?query=python,ООО Микрокредитная компания Микроденьги,80000,NaN,руб.,hh.ru
717,Инженер данных,https://korolev.hh.ru/vacancy/34948045?query=python, НПФ БУДУЩЕЕ,NaN,NaN,NaN,hh.ru
718,Python Developer SberDevices,https://korolev.hh.ru/vacancy/36645407?query=python, Сбербанк для экспертов,NaN,NaN,NaN,hh.ru
719,"DevOps Engineer (Integration, Computer Vision)",https://korolev.hh.ru/vacancy/37061490?query=python, Intel Corporation,NaN,NaN,NaN,hh.ru
720,DevOps-инженер (Junior),https://korolev.hh.ru/vacancy/37060883?query=python, Лига Цифровой Экономики,NaN,NaN,NaN,hh.ru
721,Аналитик (антифрод),https://korolev.hh.ru/vacancy/35653952?query=python, Тинькофф,NaN,NaN,NaN,hh.ru
722,Инженер по эксплуатации пакетной сети,https://korolev.hh.ru/vacancy/37060729?query=python,"ПАО МегаФон, Инженерные",NaN,NaN,NaN,hh.ru
723,Senior python developer,https://korolev.hh.ru/vacancy/37054284?query=python, Noveo,NaN,NaN,NaN,hh.ru
724,Senior Python Developer,https://korolev.hh.ru/vacancy/35684097?query=python, Adhack.io,NaN,NaN,NaN,hh.ru
725,Специалист по математическому моделированию,https://korolev.hh.ru/vacancy/36093561?query=python, Kelly,NaN,NaN,NaN,hh.ru
726,DevOps Junior Specialist,https://korolev.hh.ru/vacancy/37059254?query=python, ИнфоБиС,NaN,NaN,NaN,hh.ru
727,Data Engineer,https://korolev.hh.ru/vacancy/36477006?query=python, Vigrom Corp.,NaN,NaN,NaN,hh.ru
728,Python developer,https://korolev.hh.ru/vacancy/37058835?query=python,АО РТСофт,NaN,NaN,NaN,hh.ru
729,Заведующий мастерской по компетенции «Веб-дизайн и разработка»,https://korolev.hh.ru/vacancy/37050784?query=python, ОГБПОУ Образовательное учреждение Северский Промышленный Колледж,,,,hh.ru
